rule,value,n_node_samples,path_len
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 <= -1.165868 AND f1 > -1.087901 AND f2 <= 0.795973 AND f0 > -1.114240,23.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 > -1.165868 AND f13 <= 0.389086 AND f13 <= 0.388158 AND f6 <= 0.018284,22.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 > -1.165868 AND f13 <= 0.389086 AND f13 > 0.388158 AND f6 <= 0.158520,27.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 > -1.165868 AND f13 > 0.389086 AND f8 <= -1.020655 AND f7 <= 0.215155,19.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 > -1.165868 AND f13 > 0.389086 AND f8 <= -1.020655 AND f7 > 0.215155,21.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 > -1.165868 AND f13 > 0.389086 AND f8 > -1.020655 AND f10 <= 0.355305,22.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 <= 0.261179 AND f7 > 0.198432 AND f8 > -1.165868 AND f13 > 0.389086 AND f8 > -1.020655 AND f10 > 0.355305,23.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 > 0.261179 AND f1 <= -0.994086 AND f5 <= 0.294176 AND f0 <= -1.238723 AND f9 > 0.757444 AND f4 <= -1.020513,28.999999999999996,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 <= 0.390917 AND f3 > -0.549347 AND f4 > -1.044105 AND f9 > 0.261179 AND f1 <= -0.994086 AND f5 <= 0.294176 AND f0 > -1.238723 AND f4 > -1.030447 AND f4 > -0.895103,26.25,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 <= -1.412502 AND f0 > -1.310186 AND f5 <= 0.148790 AND f1 > -1.549473 AND f5 <= 0.126692 AND f8 <= -0.875442 AND f2 > 1.260863 AND f9 > 0.757444,22.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 <= -1.412502 AND f0 > -1.310186 AND f5 <= 0.148790 AND f1 > -1.549473 AND f5 > 0.126692 AND f6 > 0.083989 AND f1 > -1.474420 AND f9 <= -0.979482,16.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 <= -1.412502 AND f0 > -1.310186 AND f5 <= 0.148790 AND f1 > -1.549473 AND f5 > 0.126692 AND f6 > 0.083989 AND f1 > -1.474420 AND f9 > -0.979482,17.25,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 <= 0.205344 AND f13 <= 0.394636 AND f2 <= 1.015668 AND f6 <= 0.660623 AND f8 > -0.149376 AND f5 <= 0.303481 AND f5 <= 0.065048,36.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 <= 0.205344 AND f13 <= 0.394636 AND f2 <= 1.015668 AND f6 <= 0.660623 AND f8 > -0.149376 AND f5 <= 0.303481 AND f5 > 0.065048,36.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 <= 0.205344 AND f13 <= 0.394636 AND f2 > 1.015668 AND f11 <= 0.031239 AND f6 <= 0.660623 AND f8 <= 0.431477 AND f6 <= 0.109486,18.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 <= 0.205344 AND f13 <= 0.394636 AND f2 > 1.015668 AND f11 > 0.031239 AND f0 <= -1.215671 AND f6 > -0.385752 AND f4 > -1.149649,20.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 <= 0.205344 AND f13 <= 0.394636 AND f2 > 1.015668 AND f11 > 0.031239 AND f0 > -1.215671 AND f9 > -0.235085 AND f2 > 1.566866,34.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 <= 0.205344 AND f13 > 0.394636 AND f13 <= 0.406294 AND f14 <= -0.185101 AND f13 <= 0.395433 AND f2 > 1.272632 AND f5 <= -0.071033,23.558823529411768,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 > 0.205344 AND f13 <= 0.396515 AND f14 <= -0.132892 AND f0 > -0.994366 AND f3 > -0.451663 AND f8 <= -0.585016 AND f1 <= -1.125427,24.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 > 0.205344 AND f13 <= 0.396515 AND f14 <= -0.132892 AND f0 > -0.994366 AND f3 > -0.451663 AND f8 <= -0.585016 AND f1 > -1.125427,23.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 > 0.205344 AND f13 <= 0.396515 AND f14 <= -0.132892 AND f0 > -0.994366 AND f3 > -0.451663 AND f8 > -0.585016 AND f1 > -1.084148,26.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 > 0.205344 AND f13 > 0.396515 AND f4 > -1.018030 AND f2 <= 0.792050 AND f13 <= 0.400125 AND f3 > 0.252533 AND f1 <= -1.050375,12.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 <= -0.892765 AND f13 > 0.390917 AND f1 > -1.412502 AND f7 > 0.205344 AND f13 > 0.396515 AND f4 > -1.018030 AND f2 <= 0.792050 AND f13 <= 0.400125 AND f3 > 0.252533 AND f1 > -1.050375,12.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 <= -0.690124 AND f3 <= -0.187772 AND f7 <= 0.207542 AND f0 <= -1.217976 AND f8 <= -1.528901,14.000000000000002,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 <= -0.690124 AND f3 > -0.187772 AND f6 <= 0.087912 AND f14 <= -0.195568 AND f7 <= 0.198943,29.75,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 <= -0.690124 AND f3 > -0.187772 AND f6 <= 0.087912 AND f14 <= -0.195568 AND f7 > 0.198943,28.999999999999996,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 <= -0.690124 AND f3 > -0.187772 AND f6 <= 0.087912 AND f14 > -0.195568 AND f1 > -0.723897,23.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 <= -0.690124 AND f3 > -0.187772 AND f6 > 0.087912 AND f14 <= -0.174222 AND f6 > 0.479199,38.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 > -0.690124 AND f13 <= 0.397554 AND f13 <= 0.393508 AND f5 > 0.290687 AND f0 <= -1.206450,31.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 > -0.690124 AND f13 > 0.397554 AND f4 > -0.600823 AND f0 <= -0.869883 AND f4 <= -0.505213,27.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 > -0.690124 AND f13 > 0.397554 AND f4 > -0.600823 AND f0 <= -0.869883 AND f4 > -0.505213,26.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 > -0.690124 AND f13 > 0.397554 AND f4 > -0.600823 AND f0 > -0.869883 AND f14 <= -0.173661,25.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 <= -0.378657 AND f3 > -1.023184 AND f1 > -0.690124 AND f13 > 0.397554 AND f4 > -0.600823 AND f0 > -0.869883 AND f14 > -0.173661,25.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 > -0.378657 AND f3 <= 0.369170 AND f2 > 0.054503 AND f2 <= 0.552739 AND f8 <= 0.576690 AND f1 > -0.275460 AND f7 <= 0.192189,50.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 > -0.378657 AND f3 <= 0.369170 AND f2 > 0.054503 AND f2 <= 0.552739 AND f8 > 0.576690 AND f0 > -0.929819 AND f5 <= 0.358146,47.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 <= -0.153754 AND f1 > -0.378657 AND f3 <= 0.369170 AND f2 > 0.054503 AND f2 <= 0.552739 AND f8 > 0.576690 AND f0 > -0.929819 AND f5 > 0.358146,45.0,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 > -0.153754 AND f5 <= 0.348841 AND f3 <= 0.322515 AND f6 > 0.638068 AND f0 <= -0.936735 AND f10 <= 1.230835 AND f4 <= -0.445612 AND f0 <= -0.985145,21.5,1,14
IF f2 > -0.157345 AND f0 <= -0.835304 AND f7 > 0.190982 AND f13 > -0.288834 AND f1 > -0.892765 AND f13 <= 0.401985 AND f14 > -0.153754 AND f5 <= 0.348841 AND f3 <= 0.322515 AND f6 > 0.638068 AND f0 <= -0.936735 AND f10 <= 1.230835 AND f4 <= -0.445612 AND f0 > -0.985145,21.0,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 <= -0.680742 AND f8 <= 1.012330 AND f7 <= 0.184815 AND f3 <= -1.663230 AND f3 > -1.686557,75.0,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 <= -0.680742 AND f8 <= 1.012330 AND f7 <= 0.184815 AND f3 > -1.663230 AND f1 > -0.815836,68.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 <= -0.680742 AND f8 <= 1.012330 AND f7 > 0.184815 AND f5 <= -0.205951 AND f5 <= -0.210604,74.0,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 <= -0.680742 AND f8 <= 1.012330 AND f7 > 0.184815 AND f5 <= -0.205951 AND f5 > -0.210604,74.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 > -0.680742 AND f5 <= -0.023347 AND f4 > -0.084280 AND f5 <= -0.131514 AND f6 > 0.240896,77.0,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 > -0.680742 AND f5 <= -0.023347 AND f4 > -0.084280 AND f5 > -0.131514 AND f6 > 0.182056,83.0,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 > -0.680742 AND f5 > -0.023347 AND f9 > 0.757444 AND f1 > -0.635711 AND f10 <= -1.103911,64.0,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 <= -0.464114 AND f6 > -0.424979 AND f10 <= 0.209384 AND f1 > -0.680742 AND f5 > -0.023347 AND f9 > 0.757444 AND f1 > -0.635711 AND f10 > -1.103911,66.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 > -0.464114 AND f13 > -0.803313 AND f7 <= 0.184932 AND f1 > -0.395982 AND f8 <= 0.068444 AND f8 > -0.367196 AND f1 <= 2.423921 AND f13 <= -0.166108,82.82258064516128,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 > -0.464114 AND f13 > -0.803313 AND f7 <= 0.184932 AND f1 > -0.395982 AND f8 <= 0.068444 AND f8 > -0.367196 AND f1 <= 2.423921 AND f13 > -0.166108,82.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 > -0.464114 AND f13 > -0.803313 AND f7 <= 0.184932 AND f1 > -0.395982 AND f8 > 0.068444 AND f4 > -0.500246 AND f8 <= 0.649297 AND f4 > 1.358561,86.01612903225806,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 <= 0.392039 AND f3 > -1.762371 AND f1 > -0.464114 AND f13 > -0.803313 AND f7 <= 0.184932 AND f1 > -0.395982 AND f8 > 0.068444 AND f4 > -0.500246 AND f8 > 0.649297 AND f3 > -1.438703,83.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 > 0.392039 AND f3 <= 0.525172 AND f1 <= 0.410331 AND f9 > -0.731350 AND f4 > -0.255633 AND f10 > -1.395754 AND f2 > -0.090652 AND f8 <= 0.504083 AND f13 <= 0.404319 AND f8 <= -1.601508,66.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 > 0.392039 AND f3 <= 0.525172 AND f1 <= 0.410331 AND f9 > -0.731350 AND f4 > -0.255633 AND f10 > -1.395754 AND f2 > -0.090652 AND f8 <= 0.504083 AND f13 > 0.404319 AND f13 <= 0.409248,67.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 > 0.392039 AND f3 <= 0.525172 AND f1 <= 0.410331 AND f9 > -0.731350 AND f4 > -0.255633 AND f10 > -1.395754 AND f2 > -0.090652 AND f8 <= 0.504083 AND f13 > 0.404319 AND f13 > 0.409248,63.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 <= 0.397855 AND f13 > 0.392039 AND f3 <= 0.525172 AND f1 <= 0.410331 AND f9 > -0.731350 AND f4 > -0.255633 AND f10 > -1.395754 AND f2 > -0.090652 AND f8 > 0.504083 AND f4 > -0.222108 AND f8 <= 1.012330,63.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 <= 0.187807 AND f2 > 0.397855 AND f8 > -0.802835 AND f4 <= -0.351243 AND f3 <= 0.547041 AND f8 > 0.721903 AND f9 <= 1.253709 AND f13 <= 0.399918 AND f4 > -1.117365 AND f2 <= 0.520047 AND f5 <= 0.160421 AND f7 > 0.186885,52.32989690721649,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 <= -0.761000 AND f7 > 0.189047 AND f8 <= 1.157543 AND f3 > -1.278328 AND f4 <= -0.934837,56.00000000000001,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 <= -0.761000 AND f7 > 0.189047 AND f8 <= 1.157543 AND f3 > -1.278328 AND f4 > -0.934837,55.00000000000001,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 > -0.761000 AND f3 <= -1.195224 AND f14 <= -0.271135 AND f10 > -1.395754 AND f4 <= -0.258117,57.49999999999999,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 > -0.761000 AND f3 <= -1.195224 AND f14 <= -0.271135 AND f10 > -1.395754 AND f4 > -0.258117,59.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 > -0.761000 AND f3 <= -1.195224 AND f14 > -0.271135 AND f3 <= -1.209803 AND f7 > 0.192042,51.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 > -0.761000 AND f3 <= -1.195224 AND f14 > -0.271135 AND f3 > -1.209803 AND f8 <= -1.020655,54.75,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 > -0.761000 AND f3 > -1.195224 AND f3 <= -1.150027 AND f7 <= 0.191345 AND f2 <= 0.099619,59.25,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 <= -0.521789 AND f4 > -0.761000 AND f3 > -1.195224 AND f3 <= -1.150027 AND f7 <= 0.191345 AND f2 > 0.099619,60.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 > -0.521789 AND f1 <= -0.943425 AND f7 <= 0.191416 AND f8 <= 0.867116 AND f8 > -0.076769 AND f5 <= -0.034978,57.49999999999999,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 > -0.521789 AND f1 <= -0.943425 AND f7 <= 0.191416 AND f8 <= 0.867116 AND f8 > -0.076769 AND f5 > -0.034978,56.99999999999999,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 > -0.521789 AND f1 > -0.943425 AND f5 > -0.140819 AND f2 <= 0.170235 AND f10 <= -1.395754 AND f8 <= -1.456295,52.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 > -0.521789 AND f1 > -0.943425 AND f5 > -0.140819 AND f2 <= 0.170235 AND f10 > -1.395754 AND f5 > 0.170889,57.49999999999999,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 > -0.521789 AND f1 > -0.943425 AND f5 > -0.140819 AND f2 > 0.170235 AND f6 <= 0.398784 AND f1 <= -0.624453,57.99999999999999,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 <= 0.192860 AND f2 <= 0.333045 AND f6 <= 0.855777 AND f0 > -0.521789 AND f1 > -0.943425 AND f5 > -0.140819 AND f2 > 0.170235 AND f6 <= 0.398784 AND f1 > -0.624453,55.00000000000001,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 <= 0.380958 AND f13 > -1.590697 AND f5 <= 0.039460 AND f4 > -0.828051 AND f13 <= -1.396036 AND f0 <= -0.584031,51.144329896907216,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 <= 0.380958 AND f13 > -1.590697 AND f5 <= 0.039460 AND f4 > -0.828051 AND f13 <= -1.396036 AND f0 > -0.584031,51.118556701030926,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 <= 0.380958 AND f13 > -1.590697 AND f5 > 0.039460 AND f2 <= 0.274198 AND f1 > -1.116046 AND f7 <= 0.194011,56.00000000000001,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 <= 0.380958 AND f13 > -1.590697 AND f5 > 0.039460 AND f2 <= 0.274198 AND f1 > -1.116046 AND f7 > 0.194011,56.49999999999999,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 > 0.380958 AND f1 <= -1.022230 AND f1 > -1.350584 AND f9 <= -0.235085 AND f13 <= 0.387724 AND f9 > -0.731350,46.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 > 0.380958 AND f1 > -1.022230 AND f2 <= 0.134927 AND f0 > -0.584031 AND f7 > 0.193104 AND f2 <= 0.109427,46.5,1,14
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 <= 0.030378 AND f3 <= -0.985277 AND f7 > 0.192860 AND f2 <= 0.470354 AND f2 > 0.058426 AND f13 > 0.380958 AND f1 > -1.022230 AND f2 <= 0.134927 AND f0 > -0.584031 AND f7 > 0.193104 AND f2 > 0.109427,47.5,1,14
